start_date,end_date,asin,sourceable_product_out_of_stock_rate,procurable_product_out_of_stock_rate,open_purchase_order_units,receive_fill_rate,average_vendor_lead_time_days,sell_through_rate,unfilled_customer_ordered_units,vendor_confirmation_rate,net_received_inventory_cost_amount,net_received_inventory_cost_currency_code,net_received_inventory_units,sellable_on_hand_inventory_cost_amount,sellable_on_hand_inventory_cost_currency_code,sellable_on_hand_inventory_units,unsellable_on_hand_inventory_cost_amount,unsellable_on_hand_inventory_cost_currency_code,unsellable_on_hand_inventory_units,aged_90_plus_days_sellable_inventory_cost_amount,aged_90_plus_days_sellable_inventory_cost_currency_code,aged_90_plus_days_sellable_inventory_units
2026-03-24,2026-03-24,B08CK3G9NT,,,4,0,0,,,0,0,USD,0,77.08,USD,9,0,USD,0,39.48,USD,5
2026-03-24,2026-03-24,B08CK5L53L,,,,0,0,,,0,0,USD,0,1915.08,USD,568,0,USD,0,1884.08,USD,559
2026-03-24,2026-03-24,B08CWRNH2J,,,12,0,0,,,0,0,USD,0,79.2,USD,16,0,USD,0,0,USD,0
2026-03-24,2026-03-24,B08CWXNRGR,,,96,0,0,,,0,0,USD,0,1715.87,USD,178,0,USD,0,1341.71,USD,137
2026-03-24,2026-03-24,B08CX14HLP,,,412,0,0,,,0,0,USD,0,14309.37,USD,1433,0,USD,0,3806.01,USD,393
2026-03-24,2026-03-24,B08CX5168M,,,,0,0,,,0,0,USD,0,473.97,USD,55,0,USD,0,473.97,USD,55
2026-03-24,2026-03-24,B08CX9FXD2,,,164,0,0,,,0,0,USD,0,907.42,USD,118,7.69,USD,1,392.19,USD,51
2026-03-24,2026-03-24,B08CXCHTB8,,,,0,0,,,0,0,USD,0,846.61,USD,73,0,USD,0,846.61,USD,73
2026-03-24,2026-03-24,B08FPBY5P2,,,172,0,0,,,0,0,USD,0,26825,USD,4292,6.25,USD,1,26800,USD,4288
2026-03-24,2026-03-24,B08FPMQXZQ,,,,0,0,,,0,0,USD,0,781.02,USD,54,0,USD,0,548.35,USD,37
2026-03-24,2026-03-24,B08FPS18T7,,,24,0,0,,,0,0,USD,0,,,,,,,,,
2026-03-24,2026-03-24,B08FPTD1CB,,,,0,0,,,0,0,USD,0,1147.44,USD,158,0,USD,0,707.56,USD,98
2026-03-24,2026-03-24,B08FPTFQYS,,,,0,0,,,0,0,USD,0,24.18,USD,3,0,USD,0,24.18,USD,3
2026-03-24,2026-03-24,B08FZ11BZL,,,220,0,0,,,0,0,USD,0,2263.52,USD,172,0,USD,0,1855.56,USD,141
2026-03-24,2026-03-24,B08GTQQTP8,,,,0,0,,,0,0,USD,0,10,USD,1,0,USD,0,10,USD,1
2026-03-24,2026-03-24,B08GTTT2K1,,,852,0,15.8,,,0,225.6,USD,60,7832.34,USD,2086,37.22,USD,10,5196.58,USD,1385
2026-03-24,2026-03-24,B08GV37D8S,,,68,0,0,,,0,0,USD,0,234.52,USD,36,6.56,USD,1,70.52,USD,11
2026-03-24,2026-03-24,B08GYLV34K,,,5,0,0,,,0,0,USD,0,17387.82,USD,2100,16.9,USD,2,7489.51,USD,887
2026-03-24,2026-03-24,B08KKCPW4P,,,1,0,0,,,0,0,USD,0,919.65,USD,217,8.41,USD,2,640.88,USD,156
2026-03-24,2026-03-24,B08L71ZHJ3,,,2,0,0,,,0,0,USD,0,185.06,USD,39,0,USD,0,134.66,USD,29
2026-03-24,2026-03-24,B08L72XJHR,,,,0,0,,,0,0,USD,0,87.76,USD,8,0,USD,0,87.76,USD,8
2026-03-24,2026-03-24,B08L75B7FN,,,,0,0,,,0,0,USD,0,110.88,USD,22,0,USD,0,70.56,USD,14
2026-03-24,2026-03-24,B08LDZSZV6,,,,0,0,,,0,0,USD,0,0,USD,0,0,USD,0,0,USD,0
2026-03-24,2026-03-24,B08LF3MRPH,,,450,0,15.55,,,0,1277.55,USD,85,2954.97,USD,200,15.03,USD,1,339.75,USD,26
2026-03-24,2026-03-24,B08LF4MJ43,,,1399,0,15,,,0,25.58,USD,2,4330.93,USD,337,63.95,USD,5,442.77,USD,33
2026-03-24,2026-03-24,B08M95FCZK,,,,0,0,,,0,0,USD,0,361.58,USD,51,0,USD,0,361.58,USD,51
2026-03-24,2026-03-24,B08M9M9R5X,,,30,0,0,,,0,0,USD,0,881.28,USD,64,0,USD,0,399.33,USD,29
2026-03-24,2026-03-24,B08M9S4PMZ,,,,0,0,,,0,0,USD,0,6.75,USD,1,0,USD,0,6.75,USD,1
2026-03-24,2026-03-24,B08NDXWPPW,,,312,0,36.87,,,0,267.6,USD,30,11045.41,USD,1258,0,USD,0,454.92,USD,51
2026-03-24,2026-03-24,B08PN58K6M,,,961,0,36.95,,,0,430.8,USD,120,8090.89,USD,2320,31.94,USD,9,4669.99,USD,1367
2026-03-24,2026-03-24,B08PQ87PMF,,,,0,0,,,0,0,USD,0,9.4,USD,1,0,USD,0,9.4,USD,1
2026-03-24,2026-03-24,B08QQL8KZG,,,168,0,0,,,0,0,USD,0,3233.74,USD,497,6.19,USD,1,2358.71,USD,370
2026-03-24,2026-03-24,B08QQRFQNC,,,6306,0,0,,,0,0,USD,0,1166.22,USD,209,16.74,USD,3,5.58,USD,1
2026-03-24,2026-03-24,B08QR6G349,,,-95,0,0,,,0,0,USD,0,8263.94,USD,1532,104.28,USD,19,4063.5,USD,746
2026-03-24,2026-03-24,B08QR6GSY8,,,330,0,36.92,,,0,43.32,USD,12,4506.76,USD,1285,7.22,USD,2,3090.25,USD,892
2026-03-24,2026-03-24,B08QR7L5RW,,,,0,0,,,0,0,USD,0,55.05,USD,15,0,USD,0,47.71,USD,13
2026-03-24,2026-03-24,B08QRCDL4N,,,204,0,15.78,,,0,64.98,USD,18,779.76,USD,216,0,USD,0,288.8,USD,80
2026-03-24,2026-03-24,B08QVB5H5Z,,,,0,0,,,0,0,USD,0,345,USD,97,0,USD,0,296.64,USD,84
2026-03-24,2026-03-24,B08R5J8Z28,,,,0,0,,,0,0,USD,0,176.09,USD,40,0,USD,0,55.67,USD,13
2026-03-24,2026-03-24,B08RRWMYVF,,,,0,0,,,0,0,USD,0,0,USD,0,37.44,USD,12,0,USD,0
2026-03-24,2026-03-24,B08RRYYGC2,,,,0,0,,,0,0,USD,0,0,USD,0,3.12,USD,1,0,USD,0
2026-03-24,2026-03-24,B08SYYQ9R9,,,,0,0,,,0,0,USD,0,0,USD,0,92.24,USD,4,0,USD,0
2026-03-24,2026-03-24,B08WYQFF3M,,,,0,0,,,0,0,USD,0,5.58,USD,1,0,USD,0,5.58,USD,1
2026-03-24,2026-03-24,B091YDV22K,,,106,0,0,,,0,0,USD,0,10323.57,USD,591,69.89,USD,4,3056.03,USD,175
2026-03-24,2026-03-24,B0932TB3Z6,,,812,0,0,,,0,0,USD,0,10218.95,USD,679,30.1,USD,2,45.15,USD,3
2026-03-24,2026-03-24,B093MTGKXC,,,,0,0,,,0,0,USD,0,2963.55,USD,352,0,USD,0,1363.75,USD,159
2026-03-24,2026-03-24,B094PHGQ1G,,,,0,0,,,0,0,USD,0,924,USD,132,14,USD,2,420,USD,60
2026-03-24,2026-03-24,B097WQ7ZK3,,,,0,0,,,0,0,USD,0,5.55,USD,1,0,USD,0,5.55,USD,1
2026-03-24,2026-03-24,B097WZB6NW,,,,0,0,,,0,0,USD,0,50.05,USD,7,0,USD,0,50.05,USD,7
2026-03-24,2026-03-24,B0992QXNP6,,,,0,0,,,0,0,USD,0,228,USD,12,0,USD,0,228,USD,12
2026-03-24,2026-03-24,B0992V3RFP,,,,0,0,,,0,0,USD,0,19.8,USD,1,0,USD,0,19.8,USD,1
2026-03-24,2026-03-24,B099DSPZ99,,,,0,0,,,0,0,USD,0,2617.84,USD,211,0,USD,0,2617.84,USD,211
2026-03-24,2026-03-24,B099NXFTK2,,,,0,0,,,0,0,USD,0,169.8,USD,8,0,USD,0,169.8,USD,8
2026-03-24,2026-03-24,B099VXHYMC,,,,0,0,,,0,0,USD,0,990.36,USD,84,11.95,USD,1,990.36,USD,84
2026-03-24,2026-03-24,B09CQYL1J9,,,,0,0,,,0,0,USD,0,1032.41,USD,77,0,USD,0,1032.41,USD,77
2026-03-24,2026-03-24,B09CR5RX65,,,,0,0,,,0,0,USD,0,7119.14,USD,794,34.7,USD,4,3271.18,USD,358
2026-03-24,2026-03-24,B09CR6BDW3,,,,0,0,,,0,0,USD,0,268.56,USD,26,0,USD,0,118.2,USD,10
2026-03-24,2026-03-24,B09CR6YVHS,,,,0,0,,,0,0,USD,0,46.14,USD,6,0,USD,0,46.14,USD,6
2026-03-24,2026-03-24,B09CR7N6X7,,,,0,0,,,0,0,USD,0,15,USD,2,0,USD,0,15,USD,2
2026-03-24,2026-03-24,B09CR89VFM,,,,0,0,,,0,0,USD,0,84,USD,10,0,USD,0,84,USD,10
2026-03-24,2026-03-24,B09CR8L4CG,,,,0,0,,,0,0,USD,0,638.06,USD,84,7.69,USD,1,638.06,USD,84
2026-03-24,2026-03-24,B09CR9G46J,,,54,0,0,,,0,0,USD,0,1447,USD,148,0,USD,0,1447,USD,148
2026-03-24,2026-03-24,B09CRCN6PJ,,,,0,0,,,0,0,USD,0,320.6,USD,34,0,USD,0,112.7,USD,12
2026-03-24,2026-03-24,B09CRDVHZ6,,,18,0,0,,,0,106.32,USD,12,2536.45,USD,287,17.72,USD,2,1030.25,USD,117
2026-03-24,2026-03-24,B09CRJYDM4,,,,0,0,,,0,0,USD,0,374.14,USD,26,0,USD,0,0,USD,0
2026-03-24,2026-03-24,B09CRJYF7N,,,48,0,0,,,0,0,USD,0,1876.93,USD,113,33.22,USD,2,16.61,USD,1
2026-03-24,2026-03-24,B09DF5T7VC,,,,0,0,,,0,0,USD,0,31.35,USD,3,0,USD,0,0,USD,0
2026-03-24,2026-03-24,B09FG6YKK1,,,,0,0,,,0,0,USD,0,1392.66,USD,250,6.45,USD,1,1392.66,USD,250
2026-03-24,2026-03-24,B09FG6YP43,,,,0,0,,,0,0,USD,0,104.04,USD,18,0,USD,0,104.04,USD,18
2026-03-24,2026-03-24,B09FG78TY3,,,,0,0,,,0,0,USD,0,0,USD,0,22.5,USD,3,0,USD,0
2026-03-24,2026-03-24,B09FG7H2P6,,,,0,0,,,0,0,USD,0,2513.76,USD,327,0,USD,0,2374.98,USD,309
2026-03-24,2026-03-24,B09FG7PLZK,,,,0,0,,,0,0,USD,0,673.66,USD,63,0,USD,0,673.66,USD,63
2026-03-24,2026-03-24,B09FG7VZ6B,,,4,0,0,,,0,0,USD,0,288.75,USD,21,0,USD,0,0,USD,0
2026-03-24,2026-03-24,B09FG815Q8,,,,0,0,,,0,0,USD,0,44.6,USD,4,11.15,USD,1,44.6,USD,4
2026-03-24,2026-03-24,B09FG8179S,,,24,0,0,,,0,0,USD,0,738.72,USD,57,0,USD,0,635.04,USD,49
2026-03-24,2026-03-24,B09FG88MKW,,,456,0,0,,,0,0,USD,0,9850.3,USD,1331,53.06,USD,7,3423.24,USD,483
2026-03-24,2026-03-24,B09FG8LF87,,,,0,0,,,0,0,USD,0,8.1,USD,1,0,USD,0,8.1,USD,1
2026-03-24,2026-03-24,B09FG92BCJ,,,48,0,0,,,0,0,USD,0,0,USD,0,10.14,USD,1,0,USD,0
2026-03-24,2026-03-24,B09FG9GV5X,,,,0,0,,,0,0,USD,0,9.8,USD,1,0,USD,0,9.8,USD,1
2026-03-24,2026-03-24,B09FGB8TQ4,,,,0,0,,,0,0,USD,0,92.78,USD,10,0,USD,0,92.78,USD,10
2026-03-24,2026-03-24,B09GPW9NXL,,,236,0,0,,,0,0,USD,0,6.8,USD,1,0,USD,0,6.8,USD,1
2026-03-24,2026-03-24,B09GPYFHY7,,,8,0,0,,,0,0,USD,0,8728.59,USD,648,13.68,USD,1,1188.75,USD,87
2026-03-24,2026-03-24,B09GPYH76H,,,393,0,15.63,,,0,66.88,USD,8,9697.6,USD,1160,24.22,USD,3,643.72,USD,77
2026-03-24,2026-03-24,B09JBDPC2P,,,12,0,0,,,0,0,USD,0,1679.1,USD,174,9.65,USD,1,135.1,USD,14
2026-03-24,2026-03-24,B09JBDTVK5,,,,0,0,,,0,0,USD,0,108.21,USD,13,0,USD,0,40.05,USD,5
2026-03-24,2026-03-24,B09JBDXBQF,,,,0,0,,,0,0,USD,0,1442.33,USD,109,0,USD,0,1442.33,USD,109
2026-03-24,2026-03-24,B09JBFTDN8,,,,0,0,,,0,0,USD,0,1388.1,USD,118,0,USD,0,824.55,USD,71
2026-03-24,2026-03-24,B09JBHSP2P,,,,0,0,,,0,0,USD,0,13.5,USD,2,0,USD,0,13.5,USD,2
2026-03-24,2026-03-24,B09JBNHVFZ,,,8233,0,16.09,,,0,15225.6,USD,1464,118799.2,USD,11423,457.6,USD,44,19500,USD,1875
2026-03-24,2026-03-24,B09JBY6LML,,,12,0,0,,,0,0,USD,0,108.46,USD,17,6.38,USD,1,0,USD,0
2026-03-24,2026-03-24,B09LC5T863,,,,0,0,,,0,0,USD,0,0,USD,0,224.45,USD,54,0,USD,0
2026-03-24,2026-03-24,B09LCDRS5G,,,,0,0,,,0,0,USD,0,2712.77,USD,305,0,USD,0,1460.42,USD,161
2026-03-24,2026-03-24,B09LCF8RNW,,,,0,0,,,0,0,USD,0,540.15,USD,39,0,USD,0,540.15,USD,39
2026-03-24,2026-03-24,B09LCJZPRS,,,,0,0,,,0,0,USD,0,0,USD,0,792,USD,88,0,USD,0
2026-03-24,2026-03-24,B09LCNC5R5,,,,0,0,,,0,0,USD,0,3062.28,USD,169,0,USD,0,960.36,USD,53
2026-03-24,2026-03-24,B09LCP82TF,,,,0,0,,,0,0,USD,0,66.75,USD,10,7.07,USD,1,27.5,USD,5
2026-03-24,2026-03-24,B09LCQ8H4Y,,,,0,0,,,0,0,USD,0,1471.6,USD,156,0,USD,0,1461.56,USD,155
2026-03-24,2026-03-24,B09LCQHYQP,,,,0,0,,,0,0,USD,0,70.65,USD,9,0,USD,0,7.85,USD,1
2026-03-24,2026-03-24,B09NZ6ZVZ4,,,30,0,0,,,0,0,USD,0,527.88,USD,48,0,USD,0,185.02,USD,17
2026-03-24,2026-03-24,B09NZHD4YK,,,2845,0,19.44,,,0,776,USD,160,1951.75,USD,405,48,USD,10,118.45,USD,27
2026-03-24,2026-03-24,B09NZN6W3L,,,90,0,0,,,0,0,USD,0,564.29,USD,170,0,USD,0,53.46,USD,15
2026-03-24,2026-03-24,B09NZNBZ7N,,,216,0,0,,,0,0,USD,0,2773.25,USD,380,0,USD,0,867.95,USD,119
2026-03-24,2026-03-24,B09PGV61BW,,,496,0,15.72,,,0,341.64,USD,36,23534.36,USD,2581,91.99,USD,10,18072.21,USD,2004
2026-03-24,2026-03-24,B09PGVGCH5,,,4932,0,0,,,0,0,USD,0,208409.37,USD,55901,279.75,USD,75,204142.35,USD,54755
2026-03-24,2026-03-24,B09PGVLVHL,,,1568,0,15.71,,,0,241.68,USD,24,40141.11,USD,3987,60.42,USD,6,35106.11,USD,3487
2026-03-24,2026-03-24,B09PGVSD2N,,,,0,0,,,0,0,USD,0,176.71,USD,60,0,USD,0,176.71,USD,60
2026-03-24,2026-03-24,B09PGVTTZ1,,,96,0,0,,,0,0,USD,0,8338.64,USD,2280,56.88,USD,16,5063.7,USD,1402
2026-03-24,2026-03-24,B09PGVZ5TJ,,,,0,0,,,0,0,USD,0,111923.84,USD,35232,56.94,USD,18,110943.12,USD,34920
2026-03-24,2026-03-24,B09PGWQBB5,,,6,0,0,,,0,0,USD,0,8.84,USD,2,4.2,USD,1,8.84,USD,2
2026-03-24,2026-03-24,B09PRTHHQS,,,,0,0,,,0,0,USD,0,196,USD,25,0,USD,0,126,USD,18
2026-03-24,2026-03-24,B09PRTNMC5,,,,0,0,,,0,0,USD,0,7.5,USD,1,7.5,USD,1,7.5,USD,1
2026-03-24,2026-03-24,B09PRV1LVQ,,,18,0,15.67,,,0,22.5,USD,3,219.15,USD,33,7.5,USD,1,153,USD,24
2026-03-24,2026-03-24,B09QQWS4M5,,,,0,0,,,0,0,USD,0,11417.08,USD,1310,36.28,USD,4,7155.12,USD,840
2026-03-24,2026-03-24,B09QRB8SYX,,,,0,0,,,0,0,USD,0,117,USD,13,0,USD,0,117,USD,13
2026-03-24,2026-03-24,B09QRBBFQX,,,,0,0,,,0,0,USD,0,5.65,USD,1,0,USD,0,5.65,USD,1
2026-03-24,2026-03-24,B09QRCV9S8,,,,0,0,,,0,0,USD,0,14891.21,USD,1898,32.77,USD,4,12411.13,USD,1603
2026-03-24,2026-03-24,B09QRD7TLX,,,,0,0,,,0,0,USD,0,23,USD,4,0,USD,0,23,USD,4
2026-03-24,2026-03-24,B09QRD8WCF,,,,0,0,,,0,0,USD,0,7.02,USD,1,0,USD,0,7.02,USD,1
2026-03-24,2026-03-24,B09QRFPLD1,,,2489,0,36.92,,,0,58.2,USD,12,1395.55,USD,293,9.7,USD,2,221.85,USD,51
2026-03-24,2026-03-24,B09QRHSWLG,,,140,0,0,,,0,0,USD,0,5323.35,USD,997,10.3,USD,2,3503.77,USD,680
2026-03-24,2026-03-24,B09QRK2MSL,,,,0,0,,,0,0,USD,0,8867.51,USD,1009,16.7,USD,2,6878.59,USD,783
2026-03-24,2026-03-24,B09QRL5W33,,,0,0,0,,,0,0,USD,0,10004.2,USD,1939,36.55,USD,7,8946.9,USD,1745
2026-03-24,2026-03-24,B09QRLZN89,,,,0,0,,,0,0,USD,0,4389.17,USD,1146,195.86,USD,52,3536.88,USD,927
2026-03-24,2026-03-24,B09QRMYDK6,,,,0,0,,,0,0,USD,0,20436.14,USD,2104,66.38,USD,7,16601.18,USD,1717
2026-03-24,2026-03-24,B09QRN4RMC,,,240,0,0,,,0,0,USD,0,4138.81,USD,445,0,USD,0,3769.92,USD,408
2026-03-24,2026-03-24,B09QRP863Z,,,480,0,36.94,,,0,102.56,USD,16,4737.55,USD,743,19.23,USD,3,4077.32,USD,640
2026-03-24,2026-03-24,B09QRS3DXV,,,,0,0,,,0,0,USD,0,36.3,USD,3,0,USD,0,0,USD,0
2026-03-24,2026-03-24,B09QRTDTK3,,,72,0,0,,,0,0,USD,0,560.23,USD,131,0,USD,0,15.4,USD,4
2026-03-24,2026-03-24,B09QRTSFY4,,,12,0,0,,,0,0,USD,0,189.9,USD,47,68.55,USD,19,164.94,USD,41
2026-03-24,2026-03-24,B09S27RTMF,,,,0,0,,,0,0,USD,0,1985.34,USD,198,0,USD,0,1450.57,USD,145
2026-03-24,2026-03-24,B09S28QYQ5,,,,0,0,,,0,0,USD,0,5624,USD,439,13.1,USD,1,4589.1,USD,360
2026-03-24,2026-03-24,B09S2FJRL1,,,12,0,0,,,0,0,USD,0,64051.93,USD,7883,71.79,USD,9,63814.33,USD,7853
2026-03-24,2026-03-24,B09Y2DCH6Z,,,,0,0,,,0,0,USD,0,2169.3,USD,196,0,USD,0,1232.7,USD,112
2026-03-24,2026-03-24,B09Y2DHRB8,,,,0,0,,,0,0,USD,0,5082.87,USD,522,9.5,USD,1,3776.25,USD,398
2026-03-24,2026-03-24,B09Y2DHRBC,,,132,0,0,,,0,0,USD,0,2670.31,USD,192,26.44,USD,2,1346.42,USD,97
2026-03-24,2026-03-24,B09Y2DSNDZ,,,24,0,0,,,0,0,USD,0,658.8,USD,55,0,USD,0,10.8,USD,1
2026-03-24,2026-03-24,B09Y2GP7T7,,,,0,0,,,0,0,USD,0,2394.88,USD,205,22.91,USD,2,773.38,USD,67
2026-03-24,2026-03-24,B0B6GJ6WJX,,,96,0,0,,,0,0,USD,0,1244.07,USD,251,0,USD,0,792.72,USD,168
2026-03-24,2026-03-24,B0B6GKT49Q,,,,0,0,,,0,0,USD,0,1089.4,USD,98,0,USD,0,652,USD,63
2026-03-24,2026-03-24,B0B6GL64PW,,,,0,0,,,0,0,USD,0,142.72,USD,32,0,USD,0,138.26,USD,31
2026-03-24,2026-03-24,B0B6GL6WJM,,,864,0,0,,,0,0,USD,0,12402.51,USD,2251,49.59,USD,9,2633.28,USD,478
2026-03-24,2026-03-24,B0B9HTM5GG,,,55,0,36.5,,,0,18.94,USD,2,3672.15,USD,388,8.5,USD,1,1351.69,USD,143
2026-03-24,2026-03-24,B0BG66QWF3,,,,0,0,,,0,0,USD,0,536.61,USD,54,0,USD,0,536.61,USD,54
2026-03-24,2026-03-24,B0C6FWJSYY,,,346,0,37.07,,,0,425.68,USD,68,3563.72,USD,570,0,USD,0,208.36,USD,34
2026-03-24,2026-03-24,B0C6FX7KC9,,,,0,0,,,0,0,USD,0,333.36,USD,61,6,USD,1,114,USD,19
2026-03-24,2026-03-24,B0C6FXGD4Q,,,24,0,0,,,0,0,USD,0,2130.43,USD,197,10.82,USD,1,702.19,USD,65
2026-03-24,2026-03-24,B0C6FXMLXQ,,,,0,0,,,0,0,USD,0,0,USD,0,641.52,USD,81,0,USD,0
2026-03-24,2026-03-24,B0C6FXN4FM,,,32,0,0,,,0,0,USD,0,905.06,USD,59,0,USD,0,107.38,USD,7
2026-03-24,2026-03-24,B0C6FXNMS6,,,4,0,0,,,0,0,USD,0,3641.48,USD,318,0,USD,0,780.55,USD,67
2026-03-24,2026-03-24,B0C6FXP2FS,,,,0,0,,,0,0,USD,0,2617.76,USD,190,14.69,USD,1,904.89,USD,67
2026-03-24,2026-03-24,B0C6FXV47T,,,,0,0,,,0,0,USD,0,2613.3,USD,279,10.32,USD,1,674.78,USD,70
2026-03-24,2026-03-24,B0C6FXVWNP,,,,0,0,,,0,0,USD,0,0,USD,0,682.32,USD,104,0,USD,0
2026-03-24,2026-03-24,B0C6FY4MWC,,,4,0,0,,,0,0,USD,0,5122.82,USD,490,0,USD,0,3811.57,USD,365
2026-03-24,2026-03-24,B0C6FY722F,,,,0,0,,,0,0,USD,0,8719.69,USD,1335,13.1,USD,2,8090.89,USD,1239
2026-03-24,2026-03-24,B0C6FY95QT,,,,0,0,,,0,0,USD,0,436.54,USD,71,0,USD,0,183.08,USD,30
2026-03-24,2026-03-24,B0C6FY997J,,,,0,0,,,0,0,USD,0,5640.96,USD,827,0,USD,0,3577.91,USD,515
2026-03-24,2026-03-24,B0C6FYN14M,,,,0,0,,,0,0,USD,0,1115.52,USD,192,0,USD,0,34.86,USD,6
2026-03-24,2026-03-24,B0C6FYTP23,,,75,0,0,,,0,0,USD,0,3726.74,USD,206,36.7,USD,2,770.7,USD,42
2026-03-24,2026-03-24,B0C6FYX7YZ,,,,0,0,,,0,0,USD,0,8468.03,USD,1093,0,USD,0,3802.6,USD,512
2026-03-24,2026-03-24,B0C6FYZFRG,,,4,0,0,,,0,0,USD,0,2396.28,USD,196,0,USD,0,436.28,USD,36
2026-03-24,2026-03-24,B0C6FZ355R,,,4,0,0,,,0,0,USD,0,168.02,USD,11,0,USD,0,70.7,USD,5
2026-03-24,2026-03-24,B0C6FZ4MCH,,,,0,0,,,0,0,USD,0,398.09,USD,73,10.51,USD,2,306.89,USD,54
2026-03-24,2026-03-24,B0C6FZPJ61,,,28,0,0,,,0,0,USD,0,1608.57,USD,238,0,USD,0,215.49,USD,31
2026-03-24,2026-03-24,B0C6G1VP7W,,,,0,0,,,0,0,USD,0,77.5,USD,5,0,USD,0,77.5,USD,5
2026-03-24,2026-03-24,B0C7DGWFP2,,,,0,0,,,0,0,USD,0,153.12,USD,22,0,USD,0,153.12,USD,22
2026-03-24,2026-03-24,B0CBSX59GF,,,1184,0,36.95,,,0,1641.6,USD,360,12695.04,USD,2784,4.56,USD,1,2056.56,USD,451
2026-03-24,2026-03-24,B0CDYF5SM1,,,2113,0,36.95,,,0,727.32,USD,228,16940.89,USD,5439,34.21,USD,11,9078.37,USD,2923
2026-03-24,2026-03-24,B0CDYFSR39,,,,0,0,,,0,0,USD,0,,,,,,,,,
2026-03-24,2026-03-24,B0CDYHBJ37,,,,0,0,,,0,0,USD,0,1277.95,USD,373,3.27,USD,1,879.06,USD,260
2026-03-24,2026-03-24,B0CDYM2XMN,,,,0,0,,,0,0,USD,0,26872.41,USD,3261,0,USD,0,26777.79,USD,3250
2026-03-24,2026-03-24,B0CDYPF958,,,24,0,0,,,0,0,USD,0,1834.91,USD,339,17.21,USD,3,383.51,USD,82
2026-03-24,2026-03-24,B0CDYRLZ8X,,,,0,0,,,0,0,USD,0,587.4,USD,66,0,USD,0,587.4,USD,66
2026-03-24,2026-03-24,B0CDYRRGQ3,,,,0,0,,,0,0,USD,0,0,USD,0,123,USD,12,0,USD,0
2026-03-24,2026-03-24,B0CDYSG4BC,,,540,0,34.64,,,0,254.16,USD,36,9226.34,USD,1315,28.24,USD,4,3959.54,USD,569
2026-03-24,2026-03-24,B0CDYVK9JZ,,,,0,0,,,0,0,USD,0,1014.84,USD,161,0,USD,0,827.52,USD,133
2026-03-24,2026-03-24,B0CDYW89T8,,,12,0,0,,,0,0,USD,0,21494.99,USD,2114,10.38,USD,1,16886.27,USD,1670
2026-03-24,2026-03-24,B0CDYWRTWJ,,,28,0,0,,,0,0,USD,0,1009.41,USD,105,0,USD,0,813.52,USD,86
2026-03-24,2026-03-24,B0CDYZ3M42,,,,0,0,,,0,0,USD,0,8151.64,USD,2806,14.15,USD,5,7995.29,USD,2753
2026-03-24,2026-03-24,B0CDYZN632,,,,0,0,,,0,0,USD,0,6675.8,USD,573,0,USD,0,5114.9,USD,444
2026-03-24,2026-03-24,B0CDZ2V4S7,,,4590,0,36.89,,,0,1134.36,USD,414,19968.66,USD,7289,184.92,USD,69,10611.22,USD,3873
2026-03-24,2026-03-24,B0CDZ2W2MV,,,76,0,0,,,0,0,USD,0,15400.3,USD,1879,49.56,USD,6,13702.14,USD,1673
2026-03-24,2026-03-24,B0CN7C211F,,,,0,0,,,0,0,USD,0,19983.32,USD,5987,9.68,USD,3,5956.68,USD,1787
2026-03-24,2026-03-24,B0CN7CJ61R,,,,0,0,,,0,0,USD,0,10831.86,USD,2370,9.3,USD,2,9208.68,USD,2020
2026-03-24,2026-03-24,B0CN7DM51G,,,372,0,36.92,,,0,111.36,USD,24,2867.35,USD,660,12.98,USD,3,1916.62,USD,455
2026-03-24,2026-03-24,B0CN7DWBSW,,,807,0,22.59,,,0,487.16,USD,38,10076.52,USD,786,25.64,USD,2,217.94,USD,17
2026-03-24,2026-03-24,B0CN7DWWFP,,,780,0,36.89,,,0,1674,USD,360,20384.28,USD,4396,59.97,USD,13,575.28,USD,136
2026-03-24,2026-03-24,B0CN7DWWVM,,,12,0,0,,,0,0,USD,0,2904.78,USD,938,9,USD,3,1917,USD,639
2026-03-24,2026-03-24,B0CN7F4B9Z,,,228,0,0,,,0,0,USD,0,7844.51,USD,1712,8.81,USD,2,1256.18,USD,292
2026-03-24,2026-03-24,B0CN7F4PKC,,,,0,0,,,0,0,USD,0,18619.98,USD,4014,23.25,USD,5,14904.63,USD,3215
2026-03-24,2026-03-24,B0CN7FLF5T,,,192,0,36.92,,,0,40.08,USD,12,5550.9,USD,1665,6.34,USD,2,120.06,USD,39
2026-03-24,2026-03-24,B0CN7FQ8V5,,,,0,0,,,0,0,USD,0,1718.16,USD,570,0,USD,0,1491,USD,497
2026-03-24,2026-03-24,B0CN7FVF7W,,,,0,0,,,0,0,USD,0,31919.94,USD,5799,66.12,USD,12,31361.91,USD,5697
2026-03-24,2026-03-24,B0CN7G1D22,,,,0,0,,,0,0,USD,0,103290.55,USD,8590,141.03,USD,12,90386.61,USD,7351
2026-03-24,2026-03-24,B0CN7GZ3PZ,,,,0,0,,,0,0,USD,0,9260.41,USD,1091,0,USD,0,6400.57,USD,760
2026-03-24,2026-03-24,B0CN7H8SY1,,,32,0,0,,,0,0,USD,0,5817.39,USD,463,36.82,USD,3,3695.56,USD,302
2026-03-24,2026-03-24,B0CPKGW3GZ,,,1364,0,15.75,,,0,2202.72,USD,208,49335.28,USD,4695,139.54,USD,14,34566.59,USD,3300
